Timestamp,Source IP,Message,Label
59:49.1,192.168.1.242,Failed login attempt,0
27:49.1,192.168.1.215,Connection timeout,0
11:49.1,192.168.1.125,DDoS detected,1
57:49.1,192.168.1.3,High CPU usage,0
07:49.1,192.168.1.87,High CPU usage,0
04:49.1,192.168.1.152,Normal operation,0
56:49.1,192.168.1.178,Connection timeout,0
14:49.1,192.168.1.83,Connection timeout,0
53:49.1,192.168.1.55,High CPU usage,0
42:49.1,192.168.1.118,Normal operation,0
25:49.1,192.168.1.178,DDoS detected,1
52:49.1,192.168.1.227,Failed login attempt,0
44:49.1,192.168.1.49,DDoS detected,1
06:49.1,192.168.1.71,High CPU usage,0
30:49.1,192.168.1.150,DDoS detected,1
17:49.1,192.168.1.132,DDoS detected,1
11:49.1,192.168.1.166,High CPU usage,0
15:49.1,192.168.1.127,Connection timeout,0
11:49.1,192.168.1.21,High CPU usage,0
49:49.1,192.168.1.197,Connection timeout,0
17:49.1,192.168.1.118,Failed login attempt,0
35:49.1,192.168.1.194,Connection timeout,0
10:49.1,192.168.1.148,Connection timeout,0
37:49.1,192.168.1.19,DDoS detected,1
04:49.1,192.168.1.201,DDoS detected,1
25:49.1,192.168.1.9,Connection timeout,0
42:49.1,192.168.1.235,Failed login attempt,0
15:49.1,192.168.1.56,Connection timeout,0
37:49.1,192.168.1.197,High CPU usage,0
32:49.1,192.168.1.248,High CPU usage,0
29:49.1,192.168.1.59,DDoS detected,1
25:49.1,192.168.1.146,DDoS detected,1
20:49.1,192.168.1.39,DDoS detected,1
01:49.1,192.168.1.168,Connection timeout,0
00:49.1,192.168.1.18,Connection timeout,0
43:49.1,192.168.1.199,DDoS detected,1
55:49.1,192.168.1.104,Failed login attempt,0
40:49.1,192.168.1.247,Normal operation,0
59:49.1,192.168.1.203,Failed login attempt,0
52:49.1,192.168.1.172,Connection timeout,0
56:49.1,192.168.1.77,Failed login attempt,0
51:49.1,192.168.1.242,Normal operation,0
35:49.1,192.168.1.69,Normal operation,0
31:49.1,192.168.1.5,High CPU usage,0
04:49.1,192.168.1.183,Normal operation,0
52:49.1,192.168.1.244,Failed login attempt,0
37:49.1,192.168.1.171,Failed login attempt,0
21:49.1,192.168.1.46,Failed login attempt,0
05:49.1,192.168.1.41,Connection timeout,0
55:49.1,192.168.1.133,Normal operation,0
56:49.1,192.168.1.19,DDoS detected,1
40:49.1,192.168.1.89,Connection timeout,0
01:49.1,192.168.1.177,Failed login attempt,0
35:49.1,192.168.1.28,High CPU usage,0
39:49.1,192.168.1.205,DDoS detected,1
57:49.1,192.168.1.214,High CPU usage,0
32:49.1,192.168.1.106,DDoS detected,1
12:49.1,192.168.1.12,DDoS detected,1
28:49.1,192.168.1.243,DDoS detected,1
57:49.1,192.168.1.44,DDoS detected,1
50:49.1,192.168.1.158,DDoS detected,1
21:49.1,192.168.1.33,DDoS detected,1
15:49.1,192.168.1.81,DDoS detected,1
59:49.1,192.168.1.153,Connection timeout,0
27:49.1,192.168.1.194,DDoS detected,1
50:49.1,192.168.1.250,Failed login attempt,0
10:49.1,192.168.1.248,Failed login attempt,0
57:49.1,192.168.1.7,Normal operation,0
44:49.1,192.168.1.192,Normal operation,0
03:49.1,192.168.1.130,High CPU usage,0
22:49.1,192.168.1.1,Normal operation,0
16:49.1,192.168.1.51,Normal operation,0
30:49.1,192.168.1.153,DDoS detected,1
26:49.1,192.168.1.233,Normal operation,0
39:49.1,192.168.1.181,Failed login attempt,0
04:49.1,192.168.1.60,Normal operation,0
43:49.1,192.168.1.246,Failed login attempt,0
39:49.1,192.168.1.150,Normal operation,0
11:49.1,192.168.1.25,Connection timeout,0
17:49.1,192.168.1.211,Connection timeout,0
53:49.1,192.168.1.170,DDoS detected,1
23:49.1,192.168.1.245,Normal operation,0
25:49.1,192.168.1.80,Normal operation,0
12:49.1,192.168.1.21,High CPU usage,0
46:49.1,192.168.1.159,DDoS detected,1
07:49.1,192.168.1.42,High CPU usage,0
33:49.1,192.168.1.120,DDoS detected,1
57:49.1,192.168.1.227,DDoS detected,1
36:49.1,192.168.1.57,High CPU usage,0
24:49.1,192.168.1.197,High CPU usage,0
45:49.1,192.168.1.109,High CPU usage,0
23:49.1,192.168.1.29,DDoS detected,1
50:49.1,192.168.1.195,DDoS detected,1
07:49.1,192.168.1.155,High CPU usage,0
39:49.1,192.168.1.195,Failed login attempt,0
15:49.1,192.168.1.152,Connection timeout,0
48:49.1,192.168.1.74,Failed login attempt,0
53:49.1,192.168.1.19,Failed login attempt,0
53:49.1,192.168.1.25,Connection timeout,0
30:49.1,192.168.1.50,Failed login attempt,0
22:49.1,192.168.1.8,Connection timeout,0
42:49.1,192.168.1.90,Connection timeout,0
42:49.1,192.168.1.206,Connection timeout,0
02:49.1,192.168.1.165,Connection timeout,0
29:49.1,192.168.1.100,Connection timeout,0
19:49.1,192.168.1.161,High CPU usage,0
51:49.1,192.168.1.152,High CPU usage,0
52:49.1,192.168.1.157,Normal operation,0
18:49.1,192.168.1.85,High CPU usage,0
48:49.1,192.168.1.152,DDoS detected,1
05:49.1,192.168.1.199,Connection timeout,0
06:49.1,192.168.1.11,Connection timeout,0
16:49.1,192.168.1.159,Normal operation,0
44:49.1,192.168.1.185,Normal operation,0
57:49.1,192.168.1.67,Normal operation,0
46:49.1,192.168.1.182,Normal operation,0
41:49.1,192.168.1.87,Normal operation,0
26:49.1,192.168.1.74,Normal operation,0
38:49.1,192.168.1.17,Normal operation,0
38:49.1,192.168.1.147,DDoS detected,1
51:49.1,192.168.1.137,Connection timeout,0
02:49.1,192.168.1.237,Connection timeout,0
34:49.1,192.168.1.199,High CPU usage,0
58:49.1,192.168.1.156,High CPU usage,0
50:49.1,192.168.1.242,Normal operation,0
51:49.1,192.168.1.162,High CPU usage,0
50:49.1,192.168.1.163,Connection timeout,0
55:49.1,192.168.1.197,Failed login attempt,0
27:49.1,192.168.1.140,High CPU usage,0
24:49.1,192.168.1.153,DDoS detected,1
22:49.1,192.168.1.140,Failed login attempt,0
11:49.1,192.168.1.41,High CPU usage,0
24:49.1,192.168.1.254,Failed login attempt,0
28:49.1,192.168.1.55,Connection timeout,0
36:49.1,192.168.1.47,Normal operation,0
42:49.1,192.168.1.137,High CPU usage,0
12:49.1,192.168.1.117,DDoS detected,1
44:49.1,192.168.1.115,Normal operation,0
11:49.1,192.168.1.81,Normal operation,0
16:49.1,192.168.1.128,Connection timeout,0
34:49.1,192.168.1.134,Failed login attempt,0
15:49.1,192.168.1.240,DDoS detected,1
59:49.1,192.168.1.107,Connection timeout,0
09:49.1,192.168.1.173,Connection timeout,0
54:49.1,192.168.1.87,Normal operation,0
17:49.1,192.168.1.76,Normal operation,0
33:49.1,192.168.1.210,DDoS detected,1
10:49.1,192.168.1.12,Normal operation,0
51:49.1,192.168.1.77,Connection timeout,0
29:49.1,192.168.1.231,DDoS detected,1
41:49.1,192.168.1.166,Connection timeout,0
24:49.1,192.168.1.62,Failed login attempt,0
49:49.1,192.168.1.170,Normal operation,0
30:49.1,192.168.1.252,Failed login attempt,0
48:49.1,192.168.1.13,Connection timeout,0
36:49.1,192.168.1.165,Connection timeout,0
47:49.1,192.168.1.110,High CPU usage,0
39:49.1,192.168.1.38,Connection timeout,0
59:49.1,192.168.1.251,DDoS detected,1
40:49.1,192.168.1.115,Connection timeout,0
12:49.1,192.168.1.157,High CPU usage,0
14:49.1,192.168.1.236,DDoS detected,1
40:49.1,192.168.1.48,High CPU usage,0
33:49.1,192.168.1.255,High CPU usage,0
22:49.1,192.168.1.192,Failed login attempt,0
09:49.1,192.168.1.134,Normal operation,0
05:49.1,192.168.1.160,High CPU usage,0
46:49.1,192.168.1.237,Failed login attempt,0
27:49.1,192.168.1.198,DDoS detected,1
46:49.1,192.168.1.209,Failed login attempt,0
36:49.1,192.168.1.210,Connection timeout,0
07:49.1,192.168.1.169,DDoS detected,1
45:49.1,192.168.1.140,DDoS detected,1
34:49.1,192.168.1.236,Normal operation,0
07:49.1,192.168.1.89,High CPU usage,0
59:49.1,192.168.1.75,Connection timeout,0
22:49.1,192.168.1.47,Connection timeout,0
09:49.1,192.168.1.216,High CPU usage,0
51:49.1,192.168.1.229,Normal operation,0
48:49.1,192.168.1.107,Failed login attempt,0
01:49.1,192.168.1.4,High CPU usage,0
29:49.1,192.168.1.214,Connection timeout,0
47:49.1,192.168.1.77,Normal operation,0
35:49.1,192.168.1.19,Normal operation,0
22:49.1,192.168.1.61,DDoS detected,1
12:49.1,192.168.1.3,DDoS detected,1
01:49.1,192.168.1.86,Failed login attempt,0
27:49.1,192.168.1.125,High CPU usage,0
51:49.1,192.168.1.168,DDoS detected,1
40:49.1,192.168.1.123,Connection timeout,0
54:49.1,192.168.1.168,Normal operation,0
42:49.1,192.168.1.135,Normal operation,0
18:49.1,192.168.1.180,Connection timeout,0
31:49.1,192.168.1.208,DDoS detected,1
54:49.1,192.168.1.184,DDoS detected,1
52:49.1,192.168.1.161,Connection timeout,0
28:49.1,192.168.1.85,Normal operation,0
41:49.1,192.168.1.227,High CPU usage,0
43:49.1,192.168.1.228,Failed login attempt,0
07:49.1,192.168.1.218,High CPU usage,0
27:49.1,192.168.1.15,DDoS detected,1
52:49.1,192.168.1.216,DDoS detected,1
47:49.1,192.168.1.66,DDoS detected,1
11:49.1,192.168.1.230,DDoS detected,1
29:49.1,192.168.1.195,Failed login attempt,0
31:49.1,192.168.1.219,Connection timeout,0
29:49.1,192.168.1.1,Failed login attempt,0
13:49.1,192.168.1.163,High CPU usage,0
31:49.1,192.168.1.48,Connection timeout,0
05:49.1,192.168.1.193,High CPU usage,0
01:49.1,192.168.1.230,Connection timeout,0
45:49.1,192.168.1.80,DDoS detected,1
16:49.1,192.168.1.250,Connection timeout,0
39:49.1,192.168.1.161,DDoS detected,1
54:49.1,192.168.1.247,Connection timeout,0
49:49.1,192.168.1.220,DDoS detected,1
31:49.1,192.168.1.148,Connection timeout,0
46:49.1,192.168.1.255,Failed login attempt,0
58:49.1,192.168.1.177,DDoS detected,1
56:49.1,192.168.1.67,Failed login attempt,0
05:49.1,192.168.1.145,Connection timeout,0
32:49.1,192.168.1.58,High CPU usage,0
41:49.1,192.168.1.148,DDoS detected,1
18:49.1,192.168.1.190,Normal operation,0
09:49.1,192.168.1.159,High CPU usage,0
09:49.1,192.168.1.176,Connection timeout,0
57:49.1,192.168.1.60,Failed login attempt,0
47:49.1,192.168.1.139,Connection timeout,0
26:49.1,192.168.1.42,DDoS detected,1
32:49.1,192.168.1.98,Normal operation,0
27:49.1,192.168.1.66,Failed login attempt,0
44:49.1,192.168.1.107,Failed login attempt,0
44:49.1,192.168.1.46,Failed login attempt,0
35:49.1,192.168.1.118,Connection timeout,0
22:49.1,192.168.1.180,DDoS detected,1
49:49.1,192.168.1.68,DDoS detected,1
00:49.1,192.168.1.24,High CPU usage,0
30:49.1,192.168.1.142,DDoS detected,1
23:49.1,192.168.1.4,Connection timeout,0
04:49.1,192.168.1.127,High CPU usage,0
28:49.1,192.168.1.223,Normal operation,0
41:49.1,192.168.1.73,Failed login attempt,0
42:49.1,192.168.1.119,Connection timeout,0
22:49.1,192.168.1.237,Normal operation,0
51:49.1,192.168.1.222,Normal operation,0
48:49.1,192.168.1.109,High CPU usage,0
19:49.1,192.168.1.229,High CPU usage,0
14:49.1,192.168.1.47,Failed login attempt,0
19:49.1,192.168.1.207,Failed login attempt,0
39:49.1,192.168.1.112,Failed login attempt,0
01:49.1,192.168.1.231,DDoS detected,1
53:49.1,192.168.1.79,DDoS detected,1
46:49.1,192.168.1.59,Normal operation,0
18:49.1,192.168.1.246,High CPU usage,0
57:49.1,192.168.1.48,Failed login attempt,0
35:49.1,192.168.1.78,Failed login attempt,0
20:49.1,192.168.1.151,High CPU usage,0
58:49.1,192.168.1.248,Normal operation,0
10:49.1,192.168.1.2,Connection timeout,0
29:49.1,192.168.1.252,Failed login attempt,0
28:49.1,192.168.1.101,High CPU usage,0
22:49.1,192.168.1.141,Failed login attempt,0
44:49.1,192.168.1.101,Normal operation,0
53:49.1,192.168.1.78,Normal operation,0
54:49.1,192.168.1.233,DDoS detected,1
23:49.1,192.168.1.39,High CPU usage,0
28:49.1,192.168.1.139,Connection timeout,0
27:49.1,192.168.1.134,Failed login attempt,0
51:49.1,192.168.1.164,DDoS detected,1
18:49.1,192.168.1.117,DDoS detected,1
27:49.1,192.168.1.163,Normal operation,0
34:49.1,192.168.1.176,Connection timeout,0
44:49.1,192.168.1.101,Failed login attempt,0
07:49.1,192.168.1.99,Normal operation,0
06:49.1,192.168.1.107,Normal operation,0
02:49.1,192.168.1.146,High CPU usage,0
31:49.1,192.168.1.146,Connection timeout,0
23:49.1,192.168.1.129,High CPU usage,0
41:49.1,192.168.1.231,DDoS detected,1
27:49.1,192.168.1.175,DDoS detected,1
21:49.1,192.168.1.52,Connection timeout,0
32:49.1,192.168.1.171,Normal operation,0
37:49.1,192.168.1.143,Normal operation,0
33:49.1,192.168.1.171,Normal operation,0
49:49.1,192.168.1.222,High CPU usage,0
16:49.1,192.168.1.244,DDoS detected,1
45:49.1,192.168.1.4,Connection timeout,0
52:49.1,192.168.1.56,Failed login attempt,0
34:49.1,192.168.1.15,Connection timeout,0
30:49.1,192.168.1.237,High CPU usage,0
48:49.1,192.168.1.184,Connection timeout,0
35:49.1,192.168.1.202,Normal operation,0
56:49.1,192.168.1.110,High CPU usage,0
05:49.1,192.168.1.93,Normal operation,0
40:49.1,192.168.1.72,Failed login attempt,0
18:49.1,192.168.1.2,High CPU usage,0
08:49.1,192.168.1.201,DDoS detected,1
17:49.1,192.168.1.232,Connection timeout,0
57:49.1,192.168.1.235,Failed login attempt,0
18:49.1,192.168.1.92,DDoS detected,1
37:49.1,192.168.1.136,DDoS detected,1
53:49.1,192.168.1.185,DDoS detected,1
00:49.1,192.168.1.163,Connection timeout,0
58:49.1,192.168.1.1,DDoS detected,1
12:49.1,192.168.1.123,Normal operation,0
56:49.1,192.168.1.10,DDoS detected,1
37:49.1,192.168.1.134,Normal operation,0
22:49.1,192.168.1.85,DDoS detected,1
35:49.1,192.168.1.153,Connection timeout,0
34:49.1,192.168.1.7,Failed login attempt,0
27:49.1,192.168.1.135,Failed login attempt,0
39:49.1,192.168.1.134,High CPU usage,0
44:49.1,192.168.1.118,High CPU usage,0
41:49.1,192.168.1.8,DDoS detected,1
07:49.1,192.168.1.48,Connection timeout,0
19:49.1,192.168.1.175,High CPU usage,0
28:49.1,192.168.1.180,DDoS detected,1
30:49.1,192.168.1.70,Failed login attempt,0
04:49.1,192.168.1.142,DDoS detected,1
01:49.1,192.168.1.240,High CPU usage,0
28:49.1,192.168.1.150,Connection timeout,0
43:49.1,192.168.1.73,Normal operation,0
59:49.1,192.168.1.127,Connection timeout,0
08:49.1,192.168.1.130,Failed login attempt,0
45:49.1,192.168.1.123,Normal operation,0
18:49.1,192.168.1.196,Connection timeout,0
09:49.1,192.168.1.152,Normal operation,0
13:49.1,192.168.1.228,High CPU usage,0
40:49.1,192.168.1.159,Connection timeout,0
16:49.1,192.168.1.250,Failed login attempt,0
08:49.1,192.168.1.93,DDoS detected,1
16:49.1,192.168.1.84,Connection timeout,0
18:49.1,192.168.1.20,Normal operation,0
38:49.1,192.168.1.70,High CPU usage,0
57:49.1,192.168.1.234,Connection timeout,0
16:49.1,192.168.1.78,Connection timeout,0
06:49.1,192.168.1.27,High CPU usage,0
54:49.1,192.168.1.189,DDoS detected,1
17:49.1,192.168.1.228,Connection timeout,0
16:49.1,192.168.1.84,High CPU usage,0
37:49.1,192.168.1.60,High CPU usage,0
56:49.1,192.168.1.1,Normal operation,0
21:49.1,192.168.1.188,High CPU usage,0
38:49.1,192.168.1.107,High CPU usage,0
31:49.1,192.168.1.175,High CPU usage,0
14:49.1,192.168.1.138,Normal operation,0
12:49.1,192.168.1.119,Failed login attempt,0
55:49.1,192.168.1.205,Failed login attempt,0
36:49.1,192.168.1.32,Failed login attempt,0
18:49.1,192.168.1.9,Failed login attempt,0
47:49.1,192.168.1.190,Normal operation,0
19:49.1,192.168.1.79,Connection timeout,0
43:49.1,192.168.1.253,Normal operation,0
35:49.1,192.168.1.236,Failed login attempt,0
47:49.1,192.168.1.75,Failed login attempt,0
56:49.1,192.168.1.57,Normal operation,0
02:49.1,192.168.1.92,High CPU usage,0
38:49.1,192.168.1.211,DDoS detected,1
10:49.1,192.168.1.198,High CPU usage,0
29:49.1,192.168.1.136,Normal operation,0
13:49.1,192.168.1.15,Normal operation,0
23:49.1,192.168.1.149,DDoS detected,1
55:49.1,192.168.1.28,Normal operation,0
11:49.1,192.168.1.15,Connection timeout,0
44:49.1,192.168.1.85,High CPU usage,0
22:49.1,192.168.1.36,Failed login attempt,0
04:49.1,192.168.1.80,High CPU usage,0
15:49.1,192.168.1.181,DDoS detected,1
18:49.1,192.168.1.230,High CPU usage,0
10:49.1,192.168.1.222,Connection timeout,0
36:49.1,192.168.1.45,Normal operation,0
24:49.1,192.168.1.52,Connection timeout,0
07:49.1,192.168.1.238,Normal operation,0
17:49.1,192.168.1.164,Failed login attempt,0
21:49.1,192.168.1.185,Normal operation,0
12:49.1,192.168.1.144,Connection timeout,0
42:49.1,192.168.1.77,Connection timeout,0
29:49.1,192.168.1.111,DDoS detected,1
24:49.1,192.168.1.117,Failed login attempt,0
43:49.1,192.168.1.215,Failed login attempt,0
06:49.1,192.168.1.173,Connection timeout,0
33:49.1,192.168.1.142,Normal operation,0
13:49.1,192.168.1.49,Normal operation,0
57:49.1,192.168.1.156,Connection timeout,0
26:49.1,192.168.1.223,DDoS detected,1
08:49.1,192.168.1.168,DDoS detected,1
35:49.1,192.168.1.79,Failed login attempt,0
02:49.1,192.168.1.135,Connection timeout,0
01:49.1,192.168.1.210,Connection timeout,0
08:49.1,192.168.1.88,Connection timeout,0
24:49.1,192.168.1.186,Failed login attempt,0
03:49.1,192.168.1.228,Connection timeout,0
01:49.1,192.168.1.101,High CPU usage,0
32:49.1,192.168.1.74,Connection timeout,0
40:49.1,192.168.1.246,Connection timeout,0
35:49.1,192.168.1.96,High CPU usage,0
45:49.1,192.168.1.123,Failed login attempt,0
51:49.1,192.168.1.158,High CPU usage,0
00:49.1,192.168.1.150,High CPU usage,0
07:49.1,192.168.1.108,Failed login attempt,0
25:49.1,192.168.1.135,High CPU usage,0
12:49.1,192.168.1.169,DDoS detected,1
51:49.1,192.168.1.145,DDoS detected,1
44:49.1,192.168.1.250,Connection timeout,0
35:49.1,192.168.1.169,High CPU usage,0
07:49.1,192.168.1.148,High CPU usage,0
46:49.1,192.168.1.251,Failed login attempt,0
59:49.1,192.168.1.161,Failed login attempt,0
18:49.1,192.168.1.183,DDoS detected,1
07:49.1,192.168.1.125,Connection timeout,0
34:49.1,192.168.1.80,Failed login attempt,0
35:49.1,192.168.1.254,Normal operation,0
43:49.1,192.168.1.16,DDoS detected,1
43:49.1,192.168.1.180,Failed login attempt,0
07:49.1,192.168.1.72,Normal operation,0
21:49.1,192.168.1.3,High CPU usage,0
05:49.1,192.168.1.28,DDoS detected,1
27:49.1,192.168.1.252,Connection timeout,0
24:49.1,192.168.1.169,Failed login attempt,0
58:49.1,192.168.1.169,Connection timeout,0
03:49.1,192.168.1.240,Normal operation,0
58:49.1,192.168.1.78,Normal operation,0
36:49.1,192.168.1.50,DDoS detected,1
48:49.1,192.168.1.2,Normal operation,0
24:49.1,192.168.1.222,High CPU usage,0
00:49.1,192.168.1.116,DDoS detected,1
33:49.1,192.168.1.212,DDoS detected,1
25:49.1,192.168.1.140,DDoS detected,1
59:49.1,192.168.1.139,High CPU usage,0
26:49.1,192.168.1.79,Failed login attempt,0
02:49.1,192.168.1.68,Failed login attempt,0
06:49.1,192.168.1.233,DDoS detected,1
32:49.1,192.168.1.190,Normal operation,0
14:49.1,192.168.1.106,Failed login attempt,0
45:49.1,192.168.1.53,Normal operation,0
52:49.1,192.168.1.72,Connection timeout,0
13:49.1,192.168.1.13,DDoS detected,1
29:49.1,192.168.1.94,Normal operation,0
47:49.1,192.168.1.98,High CPU usage,0
01:49.1,192.168.1.169,Normal operation,0
34:49.1,192.168.1.243,DDoS detected,1
05:49.1,192.168.1.201,DDoS detected,1
28:49.1,192.168.1.14,High CPU usage,0
27:49.1,192.168.1.44,Connection timeout,0
05:49.1,192.168.1.239,Connection timeout,0
13:49.1,192.168.1.70,Normal operation,0
43:49.1,192.168.1.37,High CPU usage,0
01:49.1,192.168.1.247,Normal operation,0
55:49.1,192.168.1.40,Connection timeout,0
53:49.1,192.168.1.156,Normal operation,0
18:49.1,192.168.1.109,High CPU usage,0
54:49.1,192.168.1.146,Normal operation,0
40:49.1,192.168.1.232,Failed login attempt,0
54:49.1,192.168.1.87,High CPU usage,0
29:49.1,192.168.1.4,Failed login attempt,0
07:49.1,192.168.1.54,Failed login attempt,0
36:49.1,192.168.1.49,Connection timeout,0
19:49.1,192.168.1.100,DDoS detected,1
04:49.1,192.168.1.52,Connection timeout,0
34:49.1,192.168.1.162,Connection timeout,0
16:49.1,192.168.1.217,Normal operation,0
32:49.1,192.168.1.196,Failed login attempt,0
49:49.1,192.168.1.132,Failed login attempt,0
06:49.1,192.168.1.159,High CPU usage,0
08:49.1,192.168.1.218,DDoS detected,1
38:49.1,192.168.1.222,Normal operation,0
10:49.1,192.168.1.56,Failed login attempt,0
